Date,1540-price,1540-nav,1540-dev,1541-price,1541-nav,1541-dev,1542-price,1542-nav,1542-dev,1543-price,1543-nav,1543-dev
2022/03/17,7024,7020.82,0.05,3625,3691.46,-1.80,9043,8980.37,0.70,85130,88662.25,-3.98
2022/03/18,7020,7021.69,-0.02,3655,3715.68,-1.63,9040,9007.36,0.36,91100,91476.64,-0.41
2022/03/22,7135,7151.65,-0.23,3755,3831.22,-1.99,9199,9120.94,0.86,91170,94411.03,-3.43
2022/03/23,7106,7112.58,-0.09,3715,3762.09,-1.25,9025,9036.66,-0.13,90260,94265.13,-4.25
2022/03/24,7203,7209.49,-0.09,3725,3778.84,-1.42,9118,9178.65,-0.66,91460,94196.52,-2.91
2022/03/25,7295,7298.79,-0.05,3775,3819.85,-1.17,9420,9416.01,0.04,90070,94449.98,-4.64
2022/03/28,7280,7296.65,-0.23,3705,3735.68,-0.82,9278,9260.39,0.19,86990,92668.82,-6.13
2022/03/29,7275,7266.14,0.12,3705,3718.82,-0.37,9220,9324.78,-1.12,82870,88900.2,-6.78
2022/03/30,7174,7179.52,-0.08,3690,3694.5,-0.12,9144,9130.16,0.15,80750,81369.96,-0.76
2022/03/31,7172,7166.13,0.08,3625,3660.85,-0.98,9075,9092.63,-0.19,82920,81347.54,1.93
2022/04/01,7242,7245.9,-0.05,3695,3684.1,0.30,9184,9146.61,0.41,84790,84127.99,0.79
2022/04/04,7197,7204.78,-0.11,3665,3701.67,-0.99,9190,9150.89,0.43,83960,84148.02,-0.22
2022/04/05,7233,7235.12,-0.03,3665,3702.55,-1.01,9094,9139.55,-0.50,83140,84261.7,-1.33
2022/04/06,7279,7280.67,-0.02,3625,3663.31,-1.05,9102,9113.25,-0.12,82140,84174.87,-2.42
2022/04/07,7268,7274.88,-0.09,3560,3558.76,0.03,9079,9086.95,-0.09,81660,81169.75,0.60
2022/04/08,7319,7327.08,-0.11,3615,3630.55,-0.43,9242,9210.19,0.35,83400,82002.69,1.70
2022/04/11,7444,7440.91,0.04,3750,3741.42,0.23,9376,9380.82,-0.05,91450,89585.72,2.08
2022/04/12,7535,7527.32,0.10,3740,3774.96,-0.93,9562,9584.44,-0.23,91160,89731.51,1.59
2022/04/13,7589,7575.72,0.18,3690,3732.92,-1.15,9719,9731.04,-0.12,89510,89663,-0.17
2022/04/14,7578,7564.23,0.18,3705,3759.93,-1.46,9765,9747.72,0.18,88510,90563.88,-2.27
2022/04/15,7699,7681.06,0.23,3750,3796.26,-1.22,9815,9803.66,0.12,88990,91704.77,-2.96
2022/04/18,7716,7701.72,0.19,3815,3866.08,-1.32,9885,9879.88,0.05,91460,91713.44,-0.28
2022/04/19,7751,7751.06,0.00,3900,3972.39,-1.82,9986,10065.73,-0.79,92570,91638.46,1.02
2022/04/20,7658,7644.51,0.18,3765,3830.51,-1.71,9701,9703.88,-0.03,91840,91769.5,0.08
2022/04/21,7670,7661.53,0.11,3795,3848.18,-1.38,9700,9750.48,-0.52,92600,94157.61,-1.65
2022/04/22,7656,7651.94,0.05,3735,3772.55,-1.00,9470,9575.56,-1.10,91220,94213.2,-3.18
2022/04/25,7519,7526.21,-0.10,3610,3631.5,-0.59,9146,9228.4,-0.89,87550,90600.71,-3.37
2022/04/26,7480,7458.63,0.29,3610,3625.85,-0.44,9171,9243.23,-0.78,86410,84926.3,1.75
2022/04/27,7430,7422.43,0.10,3580,3596.88,-0.47,9050,9128.13,-0.86,84500,84763.12,-0.31
2022/04/28,7458,7458.47,-0.01,3595,3627.62,-0.90,8951,9169.13,-2.38,86210,84776.52,1.69
2022/05/02,7538,7517.05,0.28,3670,3702.03,-0.87,8849,9130.18,-3.08,86200,92943.56,-7.26
2022/05/06,7510,7487.25,0.30,3730,3809.07,-2.08,8809,8916.65,-1.21,85310,85963.29,-0.76
2022/05/09,7524,7498.4,0.34,3710,3787.46,-2.05,8701,8877.96,-1.99,81410,82688.08,-1.55
2022/05/10,7438,7432.75,0.07,3700,3867.61,-4.33,8671,8770.4,-1.13,83090,82667.5,0.51
2022/05/11,7319,7327.18,-0.11,3735,3897.4,-4.17,8412,8590.89,-2.08,80950,82679.09,-2.09
2022/05/12,7332,7321.4,0.14,3730,3927.19,-5.02,8325,8396.45,-0.85,79990,79873.63,0.15
2022/05/13,7202,7178.77,0.32,3665,3798.43,-3.51,8100,8088.96,0.14,76500,77857.98,-1.74
2022/05/16,7136,7115.81,0.28,3635,3722.72,-2.36,8216,8197.92,0.22,76710,77792.74,-1.39
2022/05/17,7245,7221.21,0.33,3650,3719.87,-1.88,8475,8369.7,1.26,77710,77790.61,-0.10
2022/05/18,7162,7155.56,0.09,3685,3761.79,-2.04,8387,8408.82,-0.26,78480,77783.88,0.89
2022/05/19,7145,7128.87,0.23,3600,3647.95,-1.31,8316,8295.65,0.25,77610,77744.06,-0.17
2022/05/20,7224,7224.77,-0.01,3665,3750.49,-2.28,8484,8473.97,0.12,77600,77759.39,-0.20
2022/05/23,7284,7259.69,0.33,3675,3763.39,-2.35,8489,8472.67,0.19,77000,77775.07,-1.00
2022/05/24,7274,7230.15,0.61,3650,3721.36,-1.92,8371,8454.8,-0.99,76510,77777.53,-1.63
2022/05/25,7254,7214.86,0.54,3640,3718.51,-2.11,8446,8470.56,-0.29,76710,77757.93,-1.35
2022/05/26,7205,7182.47,0.31,3600,3671.83,-1.96,8326,8348.05,-0.26,76400,77765.92,-1.76
2022/05/27,7208,7187.14,0.29,3615,3709.08,-2.54,8449,8441.37,0.09,76810,77756.69,-1.22
2022/05/30,7241,7235.36,0.08,3655,3757.42,-2.73,8535,8486.78,0.57,78080,77743.91,0.43
2022/05/31,7270,7240.99,0.40,3680,3789.08,-2.88,8460,8411.92,0.57,79400,77765.7,2.10
2022/06/01,7252,7241.83,0.14,3700,3830.96,-3.42,8398,8380.85,0.20,77500,77770.88,-0.35
2022/06/02,7352,7350.04,0.03,3800,3930.65,-3.32,8552,8542.26,0.11,77160,77737.53,-0.74
2022/06/03,7430,7423.1,0.09,3835,4015.43,-4.49,8765,8749.42,0.18,79000,79588.36,-0.74
2022/06/06,7414,7412.4,0.02,3880,4043.22,-4.04,8745,8768.66,-0.27,78010,79490.08,-1.86
2022/06/07,7471,7480.71,-0.13,3835,4008.67,-4.33,8712,8818.95,-1.21,78230,79614.71,-1.74
2022/06/08,7512,7532.88,-0.28,3885,4075.74,-4.68,8850,8852.44,-0.03,77810,79639.22,-2.30
2022/06/09,7551,7577.44,-0.35,3865,4018.81,-3.83,8862,8873.79,-0.13,76580,79639.83,-3.84
2022/06/10,7511,7551.71,-0.54,3795,3941.38,-3.71,8646,8610.35,0.41,76510,79627.59,-3.92
2022/06/13,7696,7680.64,0.20,3830,3919.77,-2.29,8731,8715.49,0.18,76380,79689.15,-4.15
2022/06/14,7517,7523.82,-0.09,3785,3891.75,-2.74,8506,8551.03,-0.53,73050,79810.11,-8.47
2022/06/15,7503,7491.44,0.15,3735,3849.75,-2.98,8501,8560.25,-0.69,73060,79830.93,-8.48
2022/06/16,7529,7517.95,0.15,3780,3871.13,-2.35,8661,8569.46,1.07,73780,79715.79,-7.45
2022/06/17,7573,7559.66,0.18,3800,3894.38,-2.42,8756,8690.72,0.75,74730,76946.64,-2.88
2022/06/20,7611,7606.9,0.05,3785,3866.24,-2.10,8728,8691.28,0.42,73010,76959.62,-5.13
2022/06/21,7586,7576.42,0.13,3790,3862.46,-1.88,8677,8623.93,0.62,73320,76960.28,-4.73
2022/06/22,7604,7607.68,-0.05,3815,3889.44,-1.91,8662,8604.2,0.67,75600,76937.96,-1.74
2022/06/23,7595,7617.1,-0.29,3780,3855.82,-1.97,8610,8359.44,3.00,75200,76957.91,-2.28
2022/06/24,7509,7512.52,-0.05,3725,3795.17,-1.85,8488,8331.31,1.88,74570,76943.86,-3.09
2022/06/27,7563,7568.31,-0.07,3720,3774.5,-1.44,8609,8476.61,1.56,77000,76927.45,0.09
2022/06/28,7551,7564.43,-0.18,3685,3755.8,-1.89,8554,8411.13,1.70,75950,76939.12,-1.29
2022/06/29,7562,7563.39,-0.02,3740,3815.41,-1.98,8450,8414.74,0.42,76090,77011.43,-1.20
2022/06/30,7560,7566.16,-0.08,3750,3845.19,-2.48,8419,8467.84,-0.58,78600,80730.83,-2.64
2022/07/01,7412,7415.02,-0.04,3620,3684.76,-1.76,8050,7997.02,0.66,76480,80711.46,-5.24
2022/07/04,7484,7498.33,-0.19,3635,3696.71,-1.67,8043,8114.27,-0.88,76480,77897.05,-1.82
2022/07/05,7532,7529.58,0.03,3645,3694.8,-1.35,8155,8134.68,0.25,76900,77903.19,-1.29
2022/07/06,7290,7283.55,0.09,3505,3532.61,-0.78,7727,7301.16,5.83,75990,77903.83,-2.46
2022/07/07,7241,7239.79,0.02,3570,3593.13,-0.64,7874,7261.86,8.43,75800,77847.54,-2.63
2022/07/08,7220,7215.97,0.06,3605,3654.58,-1.36,7789,7339.22,6.13,78490,77869.3,0.80
2022/07/11,7289,7277.45,0.16,3645,3710.32,-1.76,7894,7509.69,5.12,82750,85291.43,-2.98
2022/07/12,7264,7264.07,0.00,3570,3625.48,-1.53,7820,7437.72,5.14,84200,86169.8,-2.29
2022/07/13,7231,7304.82,-1.01,3525,3559.27,-0.96,7790,7235.09,7.67,81690,84520.27,-3.35
2022/07/14,7309,7305.69,0.05,3550,3602.08,-1.45,7892,7461.77,5.77,79600,82526.42,-3.55
2022/07/15,7260,7244.83,0.21,3525,3593.65,-1.91,7703,7478.46,3.00,77500,79614.37,-2.66
2022/07/19,7220,7204.62,0.21,3595,3658.66,-1.74,7740,7210.18,7.35,75900,77732.63,-2.36
2022/07/20,7216,7204.54,0.16,3630,3729.43,-2.67,7772,7316.47,6.23,76930,77731.42,-1.03
2022/07/21,7143,7147.49,-0.06,3585,3652.04,-1.84,7710,7288.36,5.79,76250,76800.04,-0.72
2022/07/22,7208,7229.07,-0.29,3630,3703.23,-1.98,7780,7276.13,6.92,76260,76821.8,-0.73
2022/07/25,7171,7191.79,-0.29,3610,3684.44,-2.02,7613,7280.47,4.57,77920,76762.2,1.51
2022/07/26,7177,7199.31,-0.31,3640,3711.41,-1.92,7610,7282.24,4.50,79520,81413.68,-2.33
2022/07/27,7176,7196.38,-0.28,3620,3688.99,-1.87,7670,7284,5.30,79550,81404.16,-2.28
2022/07/28,7184,7192.5,-0.12,3670,3731.8,-1.66,7870,7365.08,6.86,79850,82266.95,-2.94
2022/07/29,7169,7180.07,-0.15,3635,3697.27,-1.68,8070,7630.96,5.75,80710,82244.56,-1.87
2022/08/01,7129,7130.43,-0.02,3600,3666.33,-1.81,8045,7335.62,9.67,79940,82230.84,-2.79
2022/08/02,7076,7081.94,-0.08,3575,3670.94,-2.61,7920,7410.14,6.88,81060,82227.74,-1.42
2022/08/03,7192,7200.52,-0.12,3605,3687.65,-2.24,8020,7507.04,6.83,80030,82175.99,-2.61
2022/08/04,7249,7255.49,-0.09,3630,3709.02,-2.13,8074,7513.46,7.46,78570,82106.8,-4.31
2022/08/05,7313,7295.28,0.24,3710,3833.76,-3.23,8085,7521.75,7.49,80020,82110.12,-2.55
2022/08/08,7338,7326.36,0.16,3705,3824.29,-3.12,8056,7524.22,7.07,81370,82125.59,-0.92
2022/08/09,7380,7363.3,0.23,3765,3854.97,-2.33,8367,7983.98,4.80,84400,87641.09,-3.70
2022/08/10,7382,7374.61,0.10,3725,3812.07,-2.28,8232,7982,3.13,84770,87635.15,-3.27
2022/08/12,7291,7288.06,0.04,3765,3868.77,-2.68,8140,7978.04,2.03,84810,89457.93,-5.20
2022/08/15,7308,7287.81,0.28,3760,3853.71,-2.43,8205,7783.67,5.41,84530,87610.92,-3.52
2022/08/16,7271,7255.46,0.21,3695,3778.21,-2.20,8060,7785.42,3.53,82580,84793.83,-2.61
2022/08/17,7310,7299.99,0.14,3730,3821.93,-2.41,8097,7881.39,2.74,83400,84792.53,-1.64
2022/08/18,7292,7279.97,0.17,3715,3799.52,-2.22,7940,7717.1,2.89,83390,84788.47,-1.65
2022/08/19,7305,7301.73,0.04,3700,3792.95,-2.45,7905,7723.52,2.35,84780,86616.3,-2.12
2022/08/22,7308,7293.89,0.19,3685,3747.15,-1.66,7858,7730.65,1.65,84400,86627.91,-2.57
2022/08/23,7287,7283.36,0.05,3605,3679.11,-2.01,7815,7739.86,0.97,80130,84786.43,-5.49
2022/08/24,7294,7279.48,0.20,3625,3689.3,-1.74,7849,7747.21,1.31,79180,84790.64,-6.62
2022/08/25,7336,7334.46,0.02,3630,3703.22,-1.98,7900,7753.63,1.89,80640,84810.44,-4.92
2022/08/26,7331,7343.87,-0.18,3640,3722.73,-2.22,7908,7756.32,1.96,83480,86717.2,-3.73
2022/08/29,7310,7299.95,0.14,3580,3642.47,-1.72,7785,7554.5,3.05,84000,86752.67,-3.17
2022/08/30,7339,7332.15,0.09,3600,3649.87,-1.37,7805,7378.09,5.79,84440,86749.5,-2.66
2022/08/31,7291,7290.3,0.01,3590,3633.05,-1.18,7715,7383.58,4.49,83470,85835.89,-2.76
2022/09/01,7254,7259.82,-0.08,3565,3633.9,-1.90,7490,7383.37,1.44,82940,85844.88,-3.38
2022/09/02,7299,7289.15,0.14,3530,3594.75,-1.80,7559,7391.66,2.26,81140,83996.92,-3.40
2022/09/05,7348,7335.4,0.17,3545,3638.35,-2.57,7664,7389.47,3.72,81400,83976.52,-3.07
2022/09/06,7393,7398.9,-0.08,3600,3700.67,-2.72,7769,7390.3,5.12,82990,85817.29,-3.29
2022/09/07,7456,7469.98,-0.19,3640,3764.85,-3.32,7767,7515.12,3.35,81700,85841.65,-4.82
2022/09/08,7529,7537.27,-0.11,3675,3803.89,-3.39,7946,7658.6,3.75,82220,85804.56,-4.18
2022/09/09,7494,7507.77,-0.18,3720,3833.63,-2.96,8011,7794.61,2.78,85820,90532.22,-5.21
2022/09/12,7482,7500.88,-0.25,3730,3839.05,-2.84,8102,7795.24,3.94,86770,90517.98,-4.14
2022/09/13,7472,7476.12,-0.06,3755,3913.46,-4.05,8311,8201.62,1.33,86840,95974.89,-9.52
2022/09/14,7458,7469.39,-0.15,3750,3898.51,-3.81,8212,8200.57,0.14,85330,90945.38,-6.17
2022/09/15,7406,7402.89,0.04,3800,3941.28,-3.58,8290,8181.81,1.32,87660,90915.55,-3.58
2022/09/16,7287,7296.52,-0.13,3765,3930.05,-4.20,8150,8273.06,-1.49,86880,90883.89,-4.41
2022/09/20,7301,7322.77,-0.30,3830,4012.68,-4.55,8302,8271.65,0.37,87500,91355.36,-4.22
2022/09/21,7319,7332.17,-0.18,3855,4044.27,-4.68,8254,8361.97,-1.29,86890,91312.69,-4.84
2022/09/22,7348,7355.81,-0.11,3815,3986.5,-4.30,8374,8359.05,0.18,86830,91287.44,-4.88
2022/09/26,7194,7203.66,-0.13,3660,3777.75,-3.12,7964,8091.93,-1.58,84500,91288.29,-7.44
2022/09/27,7206,7202.63,0.05,3670,3783.28,-2.99,8003,7990.18,0.16,83250,91279.56,-8.80
2022/09/28,7173,7167.44,0.08,3620,3735.75,-3.10,7791,7996.6,-2.57,83700,91270.82,-8.29
2022/09/29,7265,7263.2,0.02,3630,3743.15,-3.02,8002,8000.21,0.02,85680,91318.05,-6.17
2022/09/30,7350,7362.75,-0.17,3710,3809.19,-2.60,8150,7994.5,1.95,88000,91295.55,-3.61
2022/10/03,7369,7375.77,-0.09,3705,3801.55,-2.54,8371,8256.05,1.39,87420,91281.52,-4.23
2022/10/04,7528,7526.51,0.02,3815,3956.89,-3.59,8860,8677.19,2.11,91500,92172.36,-0.73
2022/10/05,7572,7567.22,0.06,3815,3994.98,-4.51,8701,8901.67,-2.25,91930,94898.98,-3.13
2022/10/06,7598,7603.18,-0.07,3835,4000.51,-4.14,8765,8922.04,-1.76,91510,95801.68,-4.48
2022/10/07,7580,7575.58,0.06,3835,4013.48,-4.45,8724,8885.57,-1.82,90840,95774.55,-5.15
2022/10/11,7422,7421.57,0.01,3780,3952.77,-4.37,8355,8435.85,-0.96,90240,95773.31,-5.78
2022/10/12,7453,7448.05,0.07,3775,3935.03,-4.07,8291,8325.76,-0.42,88660,93895.71,-5.58
2022/10/13,7483,7475.47,0.10,3760,3923.81,-4.17,8210,8293.02,-1.00,89480,93845.68,-4.65
2022/10/14,7509,7516.18,-0.10,3870,4036.34,-4.12,8276,8430.83,-1.84,88930,93841.5,-5.23
2022/10/17,7495,7495.06,0.00,3905,4080.83,-4.31,8135,8176.97,-0.51,86160,93880.31,-8.22
2022/10/18,7537,7521.53,0.21,3940,4129.16,-4.58,8282,8417.3,-1.61,86450,88378.81,-2.18
2022/10/19,7511,7500.58,0.14,3875,4056.52,-4.47,8200,8378.97,-2.14,87300,88345.36,-1.18
2022/10/20,7470,7466.35,0.05,3865,4046.23,-4.48,8194,8418.93,-2.67,86220,88329.34,-2.39
2022/10/21,7450,7441.6,0.11,3920,4126.2,-5.00,8195,8339.59,-1.73,88260,91974.83,-4.04
2022/10/24,7537,7525.77,0.15,4000,4268.39,-6.29,8442,8580.61,-1.62,88970,91979.78,-3.27
2022/10/25,7493,7497.23,-0.06,3975,4174.35,-4.78,8438,8517.11,-0.93,86630,88293.94,-1.88
2022/10/26,7504,7503.79,0.00,3975,4164.05,-4.54,8494,8571.04,-0.90,85800,85518.71,0.33
2022/10/27,7418,7392.72,0.34,3990,4174.23,-4.41,8420,8495.43,-0.89,85470,85514.65,-0.05
2022/10/28,7433,7415.4,0.24,4045,4233.72,-4.46,8433,8489.72,-0.67,84300,85576.6,-1.49
2022/10/31,7429,7410.41,0.25,4035,4171.19,-3.27,8316,8375.65,-0.71,84550,83733.19,0.98
2022/11/01,7422,7427.38,-0.07,4065,4199.95,-3.21,8450,8339.08,1.33,82930,83712.83,-0.94
2022/11/02,7443,7427.3,0.21,4090,4210.12,-2.85,8480,8378.09,1.22,83700,83690.46,0.01
2022/11/04,7452,7438.51,0.18,4030,4161.64,-3.16,8563,8485.91,0.91,81490,83725.46,-2.67
2022/11/07,7513,7503.69,0.12,4095,4196.8,-2.43,8801,8522.8,3.26,83020,83706.92,-0.82
2022/11/08,7479,7476.1,0.04,4185,4297.19,-2.61,8756,8517.09,2.81,82740,83721.21,-1.17
2022/11/09,7605,7599.29,0.08,4280,4417.12,-3.10,9010,8792.71,2.47,83000,83701.59,-0.84
2022/11/10,7628,7633.35,-0.07,4240,4369.62,-2.97,9000,8782.33,2.48,82030,82754.43,-0.88
2022/11/11,7609,7601.02,0.10,4295,4470.01,-3.92,9040,8662.04,4.36,82380,82746.74,-0.44
2022/11/14,7504,7494.56,0.13,4145,4307.02,-3.76,8661,8562.92,1.15,83550,82726.41,1.00
2022/11/15,7596,7573.18,0.30,4170,4338.58,-3.89,8989,8779.85,2.38,83760,82710.47,1.27
2022/11/16,7570,7561.72,0.11,4175,4306.9,-3.06,8827,8777.86,0.56,86050,84545.94,1.78
2022/11/17,7520,7510.43,0.13,4120,4268.7,-3.48,8692,8776.8,-0.97,83550,84526.3,-1.16
2022/11/18,7539,7526.46,0.17,4080,4207.25,-3.02,8700,8776.68,-0.87,83400,84511.25,-1.31
2022/11/21,7501,7492.08,0.12,4040,4180.1,-3.35,8610,8457.71,1.80,81070,81707.32,-0.78
2022/11/22,7546,7536.56,0.13,4130,4264.68,-3.16,8743,8469.7,3.23,80160,81717.97,-1.91
2022/11/24,7461,7431.14,0.40,4105,4218.98,-2.70,8781,8666.95,1.32,78970,81669.62,-3.31
2022/11/25,7458,7418.73,0.53,4050,4187.3,-3.28,8748,8611.86,1.58,79020,81682.11,-3.26
2022/11/28,7418,7383.39,0.47,4005,4140.61,-3.28,8648,8461.51,2.20,78350,78009.41,0.44
2022/11/29,7433,7415.55,0.24,4105,4209.38,-2.48,8683,8527.53,1.82,78200,78052.19,0.19
2022/11/30,7436,7409.78,0.35,4135,4225.13,-2.13,8630,8587.03,0.50,77770,77117.94,0.85
2022/12/01,7444,7414.42,0.40,4190,4298.52,-2.52,8868,8764.72,1.18,78400,77099.39,1.69
2022/12/02,7446,7414.33,0.43,4160,4250.11,-2.12,8904,8899.61,0.05,77140,77096.36,0.06
2022/12/05,7430,7426.41,0.05,4105,4182.99,-1.86,9021,8921.58,1.11,76610,77082.69,-0.61
2022/12/06,7421,7402.62,0.25,4075,4142.95,-1.64,8898,8762.22,1.55,76620,77071.41,-0.59
2022/12/07,7439,7430.98,0.11,4075,4141.96,-1.62,8885,8781.65,1.18,76900,73392.55,4.78
2022/12/08,7465,7459.34,0.08,4105,4174.44,-1.66,9001,8874.64,1.42,75860,73373.08,3.39
2022/12/09,7467,7460.2,0.09,4110,4179.03,-1.65,9200,9003.94,2.18,77040,73356.36,5.02
2022/12/12,7467,7465.64,0.02,4115,4189.08,-1.77,9240,9035.21,2.27,78000,73341.92,6.35
2022/12/13,7498,7489.25,0.12,4100,4185.3,-2.04,9400,9070.46,3.63,77490,73341.69,5.66
2022/12/14,7490,7477.79,0.16,4125,4211.27,-2.05,9356,9123.41,2.55,77200,73332.3,5.27
2022/12/15,7428,7422.73,0.07,4095,4186.11,-2.18,9276,8915.64,4.04,77400,73312.83,5.57
2022/12/16,7454,7452.98,0.01,4090,4166.53,-1.84,9253,8951.82,3.36,74600,73294.28,1.78
2022/12/19,7456,7438.51,0.24,4045,4125.44,-1.95,9200,8942.13,2.88,71380,70996.3,0.54
2022/12/20,7271,7253.58,0.24,3905,3954.32,-1.25,8958,8649.63,3.57,68000,66872.36,1.69
2022/12/21,7337,7311.32,0.35,3950,4024.92,-1.86,9258,8742.6,5.90,68600,66863.05,2.60
2022/12/22,7339,7324.51,0.20,3985,4039.73,-1.35,9261,8777.86,5.50,67900,65919.45,3.00
2022/12/23,7286,7270.4,0.21,3930,3977.39,-1.19,9120,8629.68,5.68,67500,65863.45,2.48
2022/12/26,7300,7291,0.12,3960,4092.5,-3.24,9120,8902.14,2.45,69140,69032.35,0.16
2022/12/27,7334,7324.1,0.14,4055,4155.66,-2.42,9290,8881.53,4.60,70160,70856.81,-0.98
2022/12/28,7405,7383.74,0.29,4035,4122.13,-2.11,9330,8903.75,4.79,72320,70851.12,2.07
2022/12/29,7400,7374.18,0.35,4010,4110.91,-2.45,9198,8890.58,3.46,70910,70806.04,0.15
2022/12/30,7393,7356.08,0.50,4110,4206.62,-2.30,9260,8781.5,5.45,71210,70819.58,0.55
2023/01/04,7400,7372.71,0.37,4175,4262.07,-2.04,9199,8667.16,6.14,68620,70800.64,-3.08
2023/01/05,7510,7478.76,0.42,4200,4280.59,-1.88,9200,8771.27,4.89,70500,70780.3,-0.40
2023/01/06,7518,7513.74,0.06,4180,4265.66,-2.01,9124,8770.22,4.03,70500,70775.52,-0.39
2023/01/10,7536,7520.99,0.20,4180,4284,-2.43,9097,8771.57,3.71,69660,70761.92,-1.56
2023/01/11,7598,7581.55,0.22,4215,4305.32,-2.10,9183,8771.45,4.69,70370,70754.39,-0.54
2023/01/12,7562,7551.14,0.14,4165,4250.43,-2.01,9073,8695.93,4.34,69760,70719.4,-1.36
2023/01/13,7475,7456.29,0.25,4080,4159.29,-1.91,8930,8695.8,2.69,69410,70714.63,-1.84
2023/01/16,7487,7474.05,0.17,4060,4127.51,-1.64,9081,8741.97,3.88,68420,70704.88,-3.23
2023/01/17,7513,7496.71,0.22,4065,4130.24,-1.58,9025,8741.84,3.24,68050,70694.62,-3.74
2023/01/18,7560,7572.43,-0.16,4015,4092.08,-1.88,9030,8739.85,3.32,67320,67926.59,-0.89
2023/01/19,7477,7450.1,0.36,4005,4076.22,-1.75,8744,8469.81,3.24,66400,67908.12,-2.22
2023/01/20,7584,7585.53,-0.02,4015,4082.67,-1.66,8977,8468.76,6.00,68000,67898.78,0.15
2023/01/23,7625,7620.34,0.06,4045,4116.88,-1.75,9033,8468.39,6.67,67670,67894.67,-0.33
2023/01/24,7669,7676.16,-0.09,4075,4159.57,-2.03,8922,8283.05,7.71,67660,67882.62,-0.33
2023/01/25,7670,7658.07,0.16,4085,4163.23,-1.88,8940,8563.09,4.40,68470,67882.47,0.87
2023/01/26,7679,7677.88,0.01,4030,4089.75,-1.46,8976,8561.1,4.85,67780,67859.44,-0.12
2023/01/27,7631,7618.1,0.17,3975,4033.94,-1.46,8985,8300.37,8.25,66670,67851.96,-1.74
2023/01/30,7639,7623.52,0.20,3980,4035.62,-1.38,8940,8281.4,7.95,65700,67846.03,-3.16
2023/01/31,7606,7595.96,0.13,3950,4000.25,-1.26,8877,8281.28,7.19,65520,67838.55,-3.42
